,id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,dataset_id,weight_kg,weight_class
7134,2020-P,86,1816.5702014985416,"Fleser, Dan",Westford,Massachusetts,United States,SNGPG Frerichs Farm Weigh-off,1810 Werner,931 Kaczenski,471.5700163704833,1852.281904127724,0.0,Jack O'Lantern,1,823.9817108381264,heavy
7137,2016-P,896,696.3207934258236,"Terry, Jordan",Mulino,Oregon,United States,Baumans Farm Giant Pumpkin Weigh-off,Unknown,Unknown,321.22286360300984,695.0930437092361,3.072516584042617,Champion,1,315.84554133160617,medium
7138,2019-P,EXH,726.6370252495941,"O'Berry, Ryan",South Burlington,Vermont,United States,Vermont Growers Weigh-off,595 Morgan,self,321.6443442200618,849.6875183,0.0,Champion,1,329.5967415570139,medium
7139,2014-P,629,891.3808488762729,"Hoomis, George & Mary Ann",,Illinois,United States,Siegels Cottonwood Farms,,1985 Miller,338.54845455750444,938.7409769811768,0.0,Blue Hubbard,1,404.32322200348636,medium
7141,2019-P,937,638.4514226802943,"Deck, Rich",Peru,Indiana,United States,Michigan State Fair Weigh-off,2433 Patton,2469 Daletas,308.99757105301734,623.1580042841028,0.0,Blue Hubbard,1,289.59645771640004,medium
7142,2013-P,DMG,951.1911951936268,"Miele, Cathy",Ithaca,New York,United States,Roba Family Farms,1598 Werner,1354 Vogler,326.1637250949125,980.7353542429908,4.865598294658414,Atlantic Giant,1,431.45271661026754,medium
7143,2019-P,EXH,739.9374111,"Howard, Eric",50 Merrill Ave,Rhode Island,United States,Woodstock Fair,1044 Gansert,816 Gansert,339.2224011753464,786.2420245595712,0.0,Early Giant,1,335.62969017567116,medium
7144,2016-P,1162,506.2482416055132,"Wolf, Andy",Gloucester,Massachusetts,United States,SNGPG Frerichs Farm Weigh-off,1961 Sperry,1498 Breznick,285.21579997532484,533.7231699856094,0.0,Champion,1,229.63015240632794,medium
7147,2013-P,120,1376.5551324347168,"Holland, Joel",Cadott,Wisconsin,United States,Stillwater Harvestfest,737.5 Halverson,1180.5 Pukos,391.2849800221835,1314.0914446226675,2.872225998427668,Blue Hubbard,1,624.394395631328,heavy
7151,2017-P,760,794.2295705559658,"Johnson, Adam",,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,,,,745.1800402262011,2.936885038921396,Big Max,1,360.2561793676216,medium
7152,2019-P,216,1269.3628674401657,"DeGrazia, Russ",Little Suamico,Wisconsin,United States,River Prairie Ginormous Pumpkin Festival,1803 Gadberry,Open,384.6029824599292,1243.880000793096,7.810876186147941,Dill's Atlantic,1,575.7728417679197,heavy
7153,2019-P,1190,377.1446681483224,"Fletcher, Ray",Dry Pond,Virginia,United States,State Fair of Virginia Giant Pumpkin Weigh-off,1664.5 LaRue,,247.56844941869275,333.5793656061453,13.828859877619085,Autumn Gold,1,171.06980431473386,light
7155,2018-P,236,1395.5578270110177,"Hadaller, Aaron",Nobleboro,Maine,United States,Damariscotta Pumpkinfest and Regatta Weigh-off,2066 Geddes,1810 Werner,428.2188042932752,1356.2931016958146,0.0,Blue Hubbard,1,633.0138658695815,heavy
7156,2013-P,1110,366.128391806621,"Bianchi, Lorenzo",Somerset,Kentucky,United States,Roberts Family Farms,1595 Snider,open,255.95306751774933,371.8742943988886,1.0257991883689768,Big Moose,1,166.0729094963488,light
7157,2015-P,EXH,1364.2894473527954,"Verhoff, Michelle",Fowlerville,Michigan,United States,Oakland Nursery Weigh-off,1784 Glasier,1730 Werner,392.8735305807246,1339.8875511971828,3.226113689888872,Early Giant,1,618.8307790036491,heavy
7158,2016-P,275,1287.7996325162287,"Pilley, John",Newfane,New York,United States,Saratoga Giant Pumpkin Fest,1998 Jutras,1471 Seelow,399.2937587548472,1339.1380492480744,0.0,Howden,1,584.1356109123012,heavy
7159,2014-P,661,891.1369664128297,"Wells, Bob",Penryn,California,United States,Uesugi Farms Weigh-off,,,343.07324743191543,915.3069801,0.0,Big Max,1,404.2125988691282,medium
7160,2016-P,263,1446.8940273267035,"Sinclair, Alaina",Nashua,New Hampshire,United States,Topsfield Fair Weigh-off,,,412.3801726107242,1277.2073433127646,4.913468670548205,Atlantic Giant,1,656.2995556431741,heavy
7163,2019-P,830,645.9542797150518,"Faust, Del",Flat Rock,Michigan,United States,Dundees Pumpkin Palooza,1998 Jutras,1154 Minor,313.0795096079956,634.7591097,0.0,Howden,1,292.99969364450976,medium
7164,2021-P,351,1253.6156793126572,"Baird, Jenna",napa,California,United States,The Nut Tree World Championship Giant Pumpkin Weigh-off,1875 Mendi,self,379.75096238522855,1186.8487075738385,0.0,Blue Hubbard,1,568.6300432107868,heavy
7165,2021-P,210,1447.2583795612748,"McDowell, Tom",Westmoreland,Kansas,United States,Oklahoma Giant Pumpkin Growers Weighoff,2307 Geddes,1990 Marintzer,419.4369546014184,1387.606991938941,1.0038024949397593,Big Max,1,656.4648229019577,heavy
7166,2016-P,457,1062.037554901817,"Laub, Ralph",Quakertown,Pennsylvania,United States,Woodstock Fair,1524 Fulk,1683 Fulk,365.6551450391109,1013.6082841384084,6.055595064135626,Cinderella,1,481.73173860302495,heavy
7167,2015-P,1368,435.7570792671071,"Brown, Craig",Westford,Massachusetts,United States,Topsfield Fair Weigh-off,,,264.1485945898912,372.9179043725514,7.121760598398081,Champion,1,197.65592509892565,light
7168,2017-P,357,1299.0878442085927,"Walijewski, Jeremy",Peosta,Iowa,United States,Stillwater Harvestfest,2095.5 Willemijns,2145.5 McMullen,399.6615891477699,1286.7748681303283,,Atlantic Giant,1,589.255853430264,heavy
7172,2014-P,1278,452.2252054,"Akkerman, Brian",Greenfield,Indiana,United States,Indiana State Fair Giant Pumpkin Weigh-off,1520 Sperry,1663 Zoellner,271.14732144128897,441.7502113856029,2.016103667671941,Spirit,1,205.1257353677968,light
7174,2021-P,51,1746.9801065195834,"Terry, Jordan",,Wisconsin,United States,River Prairie Ginormous Pumpkin Festival,,Mathiowetz 1644,418.7890649274533,1656.9770045448977,5.871805142459984,Prizewinner,1,792.4162004764308,heavy
7175,2014-P,477,1084.676212744819,"Goldfayn, Alex",San Jose,California,United States,National Heirloom Exposition,1784 Glasier,2009 Wallace,376.8267301883593,1029.2914340340308,2.9079309529997786,Prizewinner,1,492.0004526913479,heavy
7178,2013-P,1436,132.01932234975123,"Team, Die Garten Tulln",,Other,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Dill's Atlantic,1,59.882908463268365,light
7179,2015-P,461,1086.5856949703268,"Paul, Michael",Lake City,Michigan,United States,Central Great Lakes Weigh-off,2036 Glasler,open,359.0446454649709,957.015346139422,12.836474291007296,Atlantic Giant,1,492.86657855298046,heavy
7180,2016-P,457,1132.5477610817727,"Carter, Tracy & Candra",Mertztown,Pennsylvania,United States,Woodstock Fair,1524 Fulk,1683 Fulk,370.7192127953268,1047.3588965255603,6.243372254514302,Prizewinner,1,513.7146040446034,heavy
7181,2016-P,DMG,1025.9936488853834,"Purvis, Owen",Abington Pomfret,Connecticut,United States,Woodstock Fair,1676.5 Daletas,self,352.33792601789145,953.8452234834184,2.0302244021150218,Cinderella,1,465.38251118521885,heavy
7184,2018-P,52,1928.120095755661,"Barron, Don",Chagrin Falls,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,1392 CarlsonPeterson,2363 holland,449.858557482236,1823.8677771769571,5.866393205133615,Rouge Vif d’Etampes,1,874.5798504740018,heavy
7185,2015-P,1583,225.86613875312088,"Halbert, Brian",Greenfield,Indiana,United States,Fair Oaks Farm Cowtoberfest,1754 Daletas,,204.6624769848928,213.55639706546572,8.155579148079081,Prizewinner,1,102.45107360930561,light
7186,2021-P,1094,281.1695661611053,"Jaglarz, Mario",Bad Voeslau,Lower Austria,Austria,Leiserberge Weigh-off,1536.6 Boonen,self,227.56422332026125,294.2492841637545,0.0,Champion,1,127.53626585414808,light
7187,2015-P,180,1489.2821551655925,"Davis, Don",Massillon,Ohio,United States,Operation Pumpkin,1844 Rose,2032 Mathison,418.90627724389526,1512.3046515173082,,Blue Hubbard,1,675.5264713258714,heavy
7188,2017-P,1350,262.0722640212597,"Lopresti, Charlie",Kimbolton,Ohio,United States,Operation Pumpkin,1805.5 Zappa,self,225.1271266745917,271.7214192344113,0.9766647230412412,Dill's Atlantic,1,118.87388238193122,light
7189,2014-P,986,622.9918805506605,"Whitmire, Thomas",Little Valley,New York,United States,The Great Pumpkin Farm World Pumpkin Weigh-off,1548 Brownell,432 Wexler,305.09782930314344,677.0102074823379,0.0,Jack O'Lantern,1,282.5841330827352,medium
7191,2021-P,459,996.788894566138,"Post, Joe",Fergus Falls,Minnesota,United States,Stillwater Harvestfest,1146.5 Companion,Self,347.96585673718954,946.2922048098688,7.810168346815268,Atlantic Giant,1,452.13546826404365,medium
7193,2017-P,830,715.1964296292326,"Clementz, Mark",Ronda,North Carolina,United States,Great Pumpkin and Watermelon Weigh-Off,726 Phillips,Selfed,339.69296235831393,789.3126013914036,0.0,Prizewinner,1,324.4073789083829,medium
7194,2018-P,761,845.7328126052722,"Klowan, Russ",Alexandria,Indiana,United States,Roberts Family Farms,875 Slone,Open,333.6253540541213,807.4439798451627,0.0,Casper,1,383.6176379352506,medium
7196,2015-P,1513,286.1741120758836,"Morgan, Elroy",Napa,California,United States,Safeway World Championship Pumpkin Weigh-Off,,,0.0,0.0,0.0,Autumn Gold,1,129.8062878447242,light
7197,2015-P,94,1619.0636075676953,"Rauch, John",Independence,Oregon,United States,Baumans Farm Giant Pumpkin Weigh-off,1799.5 Daletas,self,445.00154207097233,1673.9407261109754,1.0147828016319769,Champion,1,734.394299883846,heavy
7198,2020-P,20,2021.5000079193612,"Patrick, Rutland",Prudence Island,Rhode Island,United States,SNGPG Frerichs Farm Weigh-off,1938 Sperry,2517 Haist,475.4547777117598,1928.0932507128005,0.0,Autumn Gold,1,916.9362315921588,heavy
7200,2017-P,339,1213.5068764510545,"Cope, Ted",AuGres,Michigan,United States,Central Great Lakes Weigh-off,1381 Swartz,self,0.0,0.0,0.0,Wolf,1,550.4370111031867,heavy
7203,2015-P,115,1604.2556778685332,"Coley, Ernie",Westfield,Wisconsin,United States,Oktoberfest,2323 Meier,self,410.0318771119348,1263.4883296537196,15.542487206333442,Atlantic Giant,1,727.6775414357437,heavy
7204,2017-P,1104,478.4182220730029,"Anderson, Billierose",Wilton,California,United States,California State Giant Pumpkin Weigh-off,,,0.0,0.0,0.0,Rouge Vif d’Etampes,1,217.00667818653753,light
7206,2013-P,327,1087.7610092214356,"Hertzfeld, David",Castle Rock,Washington,United States,Washington State Fair,,,379.8805362040009,996.0852828896608,0.0,Champion,1,493.39969169476944,heavy
7208,2019-P,556,856.8005415375522,"Dion, Linda",Lima,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,,,335.5397287064047,957.004907,0.0,Big Max,1,388.6378712371014,medium
7209,2016-P,143,1548.3174951619928,"Marley, Scott",Austin,Minnesota,United States,Stillwater Harvestfest,1749 Johnson,2185 Brandt,423.9359033220188,1422.793290050946,11.368914411538364,Champion,1,702.3044292655186,heavy
7211,2020-P,518,958.9093308437484,"Frias, Reuben",west chazy,New York,United States,Vermont Growers Weigh-off,1232 Wallace,self,351.15071905211323,1021.6265596643154,0.0,Wolf,1,434.95360119607756,medium
7213,2014-P,335,1170.9488924851069,"Kobriger, Mike",Plymouth,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,2009 Wallice,2328 Meier,356.6620473485269,1137.0526260287545,,Casper,1,531.1330500401045,heavy
7214,2021-P,391,1123.3888929279922,"Buell, Alexis",Peosta,Iowa,United States,Bloomfield Giant Pumpkin Bash,1959 Daletas,1417 Young / Rhodes,352.2983120715841,920.7628354658718,10.772083651678528,Big Moose,1,509.5602147209938,heavy
7215,2016-P,1106,492.73789731421385,"Pugh, Russ",Minot,North Dakota,United States,Berry Acres,plant from Berry Acres,,271.7496007328974,529.8092270874391,0.958113824,Blue Hubbard,1,223.50196831854888,light
7216,2014-P,365,1260.4639836910517,"Snyder, Jerry",Little Valley,New York,United States,The Great Pumpkin Farm World Pumpkin Weigh-off,,,361.12980937692026,1203.2328287298012,7.121388484151003,Big Moose,1,571.7363792903915,heavy
7218,2016-P,1325,332.7676386416526,"Scherber, Joe",Sacramento,California,United States,Elk Grove Giant Pumpkin Festival,,,245.6203644403895,346.7274629,0.0,Spirit,1,150.94073874674447,light
7220,2015-P,1171,564.9199536029503,"Globus, Rob",PLEASANT GROVE,Utah,United States,Thanksgiving Point,920.5 Bradley,?,0.0,0.0,0.0,Atlantic Giant,1,256.24317159466943,medium
7221,2014-P,181,1408.258180047103,"Neptune, Bill",Bellevue,Nebraska,United States,Ryan Norlin Giant Pumpkin Weigh-off,1662 Stelts,1107 Zolander,399.6770945063018,1316.111993736812,2.017616198157929,Atlantic Giant,1,638.7746444039255,heavy
7222,2018-P,DMG,363.78023399790766,"Gansert, Norm",Hartville,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,,,250.27383186946196,371.4860460528591,0.9876513538190158,Casper,1,165.00780389957893,light
7223,2015-P,288,1342.2033792290008,"Denison, Sadie",Derry,New Hampshire,United States,Deerfield Fair,1870 Lieber,2008 Neptune,387.80424881054375,,0.0,Spirit,1,608.812715191241,heavy
7225,2019-P,121,1467.7927102231174,"Pulicicchio, Jerry",Thomas,West Virginia,United States,Great Pumpkin and Watermelon Weigh-Off,1567 D. Gantner 18,Self,397.1261814836666,1408.2406951468613,4.126510764021564,Howden,1,665.7790310155243,heavy
7228,2017-P,21,1925.98608136484,"Warren, Randy",Williamston,Michigan,United States,Central Great Lakes Weigh-off,1824 Shenoha,1944 Connolly,0.0,0.0,0.0,Autumn Gold,1,873.6118786184405,heavy
7229,2018-P,175,1491.163464792807,"Bordson, Brant",Roseau,Minnesota,United States,Stillwater Harvestfest,2145 McMillan,1385 Howell,411.7823906783051,1444.3530534669703,2.9905738420788017,Champion,1,676.3798183222989,heavy
7230,2019-P,DMG,980.9066086642184,"Johnson, Rick",Riverton,Wyoming,United States,Wyoming State Championship Weigh-off,,,,971.4517273061764,1.9819154067284648,Connecticut Field,1,444.93139043722016,medium
7231,2020-P,777,716.6121023960932,"Johnson, Margie",Olympia,Washington,United States,Baumans Farm Giant Pumpkin Weigh-off,605 Pumila,Self,322.99281914277964,722.8699606119271,0.0,Casper,1,325.04951675004867,medium
7232,2015-P,847,768.2042097534118,"Janowiak, George",Combined Locks,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,1507 Wallace,854 Conner,313.57298484905675,712.0985948043474,1.97483331585856,Atlantic Giant,1,348.45128391046956,medium
7234,2014-P,EXH,392.3504582372354,"Mathias, Franz",,Other,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Spirit,1,177.96702905274407,light
7236,2013-P,881,531.5863235074722,"Batty, Lee",West Valley City,Utah,United States,Thanksgiving Point,653 Black,1807 Stelts,0.0,0.0,0.0,Prizewinner,1,241.12330365240135,medium
7240,2019-P,1452,228.96843073748937,"Powell, Richard, Sue",Worland,Wyoming,United States,Wyoming State Championship Weigh-off,Wallace Wow,,227.02425696972915,262.2679339524703,0.0,Prizewinner,1,103.85824843507928,light
7242,2019-P,780,702.1815097189651,"Kisamore, Rick",Northwood,New Hampshire,United States,Deerfield Fair,1914.5 Sperry,1944 Connelly,307.2226841404114,718.9724881669229,0.0,Jack O'Lantern,1,318.50391535644485,medium
7243,2014-P,420,1055.990628343436,"Weiss, Justis",Luxemburg,Wisconsin,United States,The Lodge at Leathem Smith,open,open,361.43723839473023,1011.653060158028,8.975132391,Prizewinner,1,478.98890109155576,heavy
7244,2016-P,1267,418.8772194788014,"Endries, Scott",Blakesburg,Iowa,United States,Iowa State Fair,unknown,self,278.6035883871591,393.43155110001175,5.684448835030334,Early Giant,1,189.9993557378285,light
7246,2021-P,937,456.3052702703121,"Covers, Bill",Eyota,Minnesota,United States,Stillwater Harvestfest,,,273.3429748890529,457.5278609952793,0.0,Jack O'Lantern,1,206.97642015245142,light
7247,2021-P,DMG,1174.9816826950737,"Hefner, Michael",Cheyenne,Wyoming,United States,Wyoming State Championship Weigh-off,1491 Corbin,1322 Hoffman 16,384.0837405081292,1216.197891662956,0.0,Big Moose,1,532.9622914170238,heavy
7248,2020-P,EXH,386.3670455510436,"Sershon, Naomee",Maria Stein,Ohio,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,Canfield Fair,Canfield Fair,259.47048936501835,402.5446185087902,0.0,Big Moose,1,175.25300092558896,light
7249,2021-P,99,1744.4543996446905,"Boyd, David",Bloomfield,Iowa,United States,Ryan Norlin Giant Pumpkin Weigh-off,2551.9 Mendi,2200 Wolf,432.7412213832802,1638.2575352918216,2.945522834501774,Atlantic Giant,1,791.2705600436344,heavy
7250,2021-P,562,823.8442732,"Carlson, Eric",Decorah,Iowa,United States,Ryan Norlin Giant Pumpkin Weigh-off,1501 VanderWielen,1049 Boelman,328.63830746075314,972.6701519772074,0.0,Howden,1,373.6891715693344,medium
7251,2014-P,754,742.9587287780397,"Young, John",Middlegrove,New York,United States,Saratoga Giant Pumpkin Fest,1544 Revier,811 Gerhardt,322.7704201368836,736.8500817044077,5.958062138475545,Dill's Atlantic,1,337.0001357038886,medium
7252,2019-P,1013,496.8950505262852,"Pugh, Stan",Riverton,Wyoming,United States,Jareds Giant Pumpkin Weigh-off and Festival,1567 Gantner,Open,260.16308696254765,423.0183394375653,18.34527051152335,Howden,1,225.38761975831875,light
7253,2019-P,301,1337.2480765082248,"Davis, ReAnn",Downers Grove,Illinois,United States,Heaps Giant Pumpkin Farm Illinois Weigh-off,,,393.6519027920123,1284.191741062863,3.92050057208153,Big Moose,1,606.5650295195187,heavy
7254,2013-P,6,1654.8390908475164,"Peace, Randy",Mt. Vernon,Washington,United States,Elk Grove Giant Pumpkin Festival,1495 Stelts,2009 Wallace,402.3986761283246,1590.9928687561112,10.873610783024116,Howden,1,750.6217728957067,heavy
7255,2015-P,791,876.9388241673213,"Timmins, Don & Brenda",Harris,Minnesota,United States,Roland Pumpkin Fair,1571 Parks,self,332.60659466447254,863.1867386,0.0,Autumn Gold,1,397.7724351317036,medium
7257,2016-P,831,716.5333946459193,"Adkins, Jesse",Salem,Oregon,United States,Terminator,Daletas 1945.5,Self,313.5822251504312,800.7843387604786,0.0,Cinderella,1,325.0138155442318,medium
7258,2018-P,1627,127.72209961245537,"Markl, Michael",,Vienna,Austria,Austrian Weigh-off,1124.8 Melka,1527.8 Melka,180.2233452151929,128.63007905291437,0.0,Howden,1,57.933722607412854,light
7259,2021-P,762,690.6192350043962,"Bynon, Jim",Oneida,Tennessee,United States,Tennessee Valley Fair,,,298.4175604446521,702.4455321439494,,Wolf,1,313.25936004411403,medium
7260,2019-P,62,1775.926921790514,"Toboyek, Adam",Middletown,Connecticut,United States,Durham Fair Weigh-Off,1911 Urena,1501 Vanderwielen,427.3160214367578,1682.486428267621,4.079413995471675,Atlantic Giant,1,805.5462443088028,heavy
7262,2015-P,1081,602.1487802308218,"Tootle, Tom & Tayla",Southington,Connecticut,United States,Durham Fair Weigh-Off,Freak,Open,291.0535262,564.7115561180426,3.907670538781705,Connecticut Field,1,273.12986952245893,medium
7263,2013-P,84,1475.0396881950232,"Hernandez, Chris",Nottingham,New Hampshire,United States,Topsfield Fair Weigh-off,,1634 Werner,403.7451592454644,1379.8261098442297,7.163581044649443,Big Moose,1,669.066202247757,heavy
7264,2015-P,721,953.4781065213232,"Lauritzen, Amy",Saegertown,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,1768 Clementz,1821 Checkon,343.09578773875296,930.2391779149962,3.0343831923860307,Dill's Atlantic,1,432.49004129322003,medium
7265,2021-P,656,763.5596812592106,"Norario, Joe and Vicki",Howell,Michigan,United States,Dundees Pumpkin Palooza,1867.5 Barron,2095 Brandt,324.8522208649159,688.1248601008094,1.937512780671796,Howden,1,346.3445629417279,medium
