,id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,dataset_id,weight_kg,weight_class
13698,2014-P,872,691.2352165723427,"Liberatori, Lido",Arezzo,Other,Italy,Pesa la Zucca! Foiano,1439 Mathison,,283.3792034036256,494.5001093400135,,Blue Hubbard,1,313.53876435548204,medium
13724,2018-P,1219,494.1604957543393,"Roghi, Alberto",Malonno,Lombardy,Italy,Sfida degli Zucconi della Brianza,"1642,5 Wallace","998,5 Tosoni",273.6786148067157,489.3343500365589,4.9446390611570346,Dill's Atlantic,1,224.14724759020228,light
13736,2018-P,757,854.4544844026074,"LFS Tulln, Team",Waidhofen/Thaya,Lower Austria,Austria,Austrian Weigh-off,JZB 17,,336.4669342552812,896.003063244619,0.0,Casper,1,387.5737184891475,medium
13771,2017-P,714,846.3156855722234,"Schoetzer, Alexander",,Lower Austria,Austria,Austrian Weigh-off,Mathias 16,,350.65258025258623,939.3169238193984,,Big Max,1,383.88202445007596,medium
13819,2015-P,590,1015.296634451578,"Valagussa, Tonino",Dogliani,Other,Italy,Festa della zucca di sale,,,357.2517048890475,1075.797728219448,2.042750897830708,Blue Hubbard,1,460.5304310141602,heavy
13820,2017-P,1113,451.8313764146208,"Bontempi, Emanuela",Cremnago di Inverigo,Lombardy,Italy,Festa della zucca di sale,Vnderwiellen 2004,unknow,275.3056514963744,582.7380098463573,0.0,Atlantic Giant,1,204.94709769066068,light
13841,2016-P,1257,349.01166467578554,"Daniele, Farina",,Tuscany,Italy,Pesa la Zucca! Foiano,,,249.5934697828112,,0.0,Blue Hubbard,1,158.3088990036189,light
13857,2017-P,260,1435.2408460310205,"Squitieri, Danilo",Foiano della Chiana,Tuscany,Italy,Sfida degli Zucconi della Brianza,1975 Wallace,1625 Gantner,392.2795338163247,1206.9016866508946,13.20416815773414,Jack O'Lantern,1,651.0137658329027,heavy
13864,2021-P,619,845.6484160142431,"Forster, Karl",,Upper Austria,Austria,Austrian Weigh-off,1621.5 Marshall,,335.73015608781964,925.244517965622,0.0,Rouge Vif d’Etampes,1,383.57935631673257,medium
13887,2016-P,EXH,1152.8411789484787,"Fratagnoli, Danilo",Rimini,Emilia-Romagna,Italy,Pesa la Zucca! Foiano,,,382.7099465172614,1328.1925179160385,0.0,Big Moose,1,522.9195360415983,heavy
13945,2013-P,1026,401.8736838912965,"Spreafico, Luca",Arezzo,Other,Italy,Pesa la Zucca! Foiano,,,241.6097307697165,370.8093861007243,11.735372215149804,Jack O'Lantern,1,182.28668802362094,light
13949,2014-P,653,841.5345043365678,"Bartoli, Gabriele e Sauro",Marone,Other,Italy,Festa della zucca di sale,,,339.3083642668457,777.0051520346392,2.9076301203891752,Champion,1,381.7133188910325,medium
13965,2018-P,446,1279.8006325752842,"Tinteri, Giovanni",Sirtori,Lombardy,Italy,Festa della zucca di sale,998.7tosoni,1803holke,,1254.254729891103,0.0,Rouge Vif d’Etampes,1,580.5073285310883,heavy
13979,2017-P,1174,420.0475522243771,"Pogna, Lorena",,Lombardy,Italy,Festa della zucca di sale,Cabanon,Cabanon,286.19842865075964,497.1916806090404,0.0,Early Giant,1,190.53020930855965,light
13986,2015-P,882,720.3238863660806,"Cutrupi, Stefano",,Other,Italy,Festa della zucca di sale,,,313.5549026453659,745.6566012260115,3.160337866723584,Early Giant,1,326.7331522645632,medium
13991,2019-P,1437,222.69183245817985,"Chiti, Davide",Poggiridenti,Lombardy,Italy,Sfida degli Zucconi della Brianza,1685 Larue,,212.1277312710409,202.73322984787143,4.065247357219647,Autumn Gold,1,101.0112336683707,light
13995,2013-P,1269,240.5175476844326,"Markl, Michael",,Other,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Connecticut Field,1,109.09683548927715,light
14011,2018-P,1580,170.94198803644943,"Zucchelli, Michael",Pontedera,Tuscany,Italy,Pesa la Zucca! Foiano,,,200.1490906912948,176.36323783724572,0.0,Connecticut Field,1,77.53791823742917,light
14024,2019-P,509,1038.723839209885,"Pezza, Davide",Rimini,Emilia-Romagna,Italy,Pesa la Zucca! Foiano,,,364.3106559692258,1087.8900903654949,0.0,Autumn Gold,1,471.1568236748902,heavy
14027,2020-P,392,1148.9703594793652,"Moretti, Damiano",Goito,Lombardy,Italy,Sfida degli Zucconi della Brianza,"1997,4 BOONEN HERMAN",self,377.96094243612896,1205.1875185557735,0.0,Cinderella,1,521.1637632969642,heavy
14028,2013-P,1436,135.9288416979886,"Fellner, Herbert",,Other,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Big Max,1,61.65623516347404,light
14039,2015-P,1773,48.97569466875427,"Zucchelli, Michael",Cologne,Other,Italy,Pesa la Zucca! Foiano,,,129.26158452074145,64.5160564632509,0.0,Champion,1,22.214983296189587,light
14042,2018-P,551,960.986088447655,"Ondelli, Franco",Castello Brianza,Lombardy,Italy,Sfida degli Zucconi della Brianza,2269 Paton,1749 Daletas,336.6606926195652,921.3442870279752,5.180639666530564,Jack O'Lantern,1,435.8956018311487,medium
14061,2020-P,250,1311.602035044717,Team Toellergasse,,Lower Austria,Austria,Early Weigh-off Ludwigsburg,1527 Melka,1411 Melka,408.9868142562085,1571.1679327166464,0.0,Howden,1,594.9321902800033,heavy
14065,2018-P,1083,495.2614205483736,"Puchner, Ulrike",Berndorf,Lower Austria,Austria,Austrian Weigh-off,Mathias,,0.0,0.0,0.0,Spirit,1,224.64661826937788,light
14094,2016-P,1279,369.79570363184007,"Vanneschi, Massimo",Castelvecchio,Lazio,Italy,Campionato dello Zuccone,,,,463.65983415282926,0.0,Champion,1,167.7363728017736,light
14099,2017-P,1436,217.25405389217173,"Loris, Rosati",Casatenovo,Lombardy,Italy,Sfida degli Zucconi della Brianza,unknow,unknow,210.669280845847,206.48726104346056,5.924575651456074,Rouge Vif d’Etampes,1,98.54470081305796,light
14105,2019-P,1004,550.0306092739572,"Kloch, Kevin",Langenlois,Lower Austria,Austria,Austrian Weigh-off,2020.5 Weishaeupl,,289.0659080372953,544.609351017017,1.9976948170892512,Dill's Atlantic,1,249.4894841217928,medium
14132,2015-P,1026,609.9387701851865,"Giustarini, Vinicio",Capri,Campania,Italy,Campionato dello Zuccone,445 De Matteo,Open,272.62213681913187,495.2304010759991,25.237385661525614,Autumn Gold,1,276.6633466458391,medium
14141,2020-P,EXH,742.2118573483988,"Marta, Gervasoni",Peccioli,Tuscany,Italy,Campionato dello Zuccone,923.7 Asta,Open,313.52538892833974,797.234784151013,0.0,Big Moose,1,336.6613607983749,medium
14207,2021-P,135,1658.805587283087,"Rodler, Bernd",,Upper Austria,Austria,Retzer Land Weigh-off,2226.7 BoonenHerman 18,2118 Barron 19,446.1560759906169,1686.113046044065,0.0,Blue Hubbard,1,752.42094394691,heavy
14220,2017-P,1567,62.0475699593447,"Gervason, Andrea",Caiazzo,Campania,Italy,Pesa la Zucca! Foiano,,,145.1610332283821,78.69665293032575,0.0,Champion,1,28.14428135299908,light
14258,2013-P,73,1484.0546166070492,"Turmolli, Andrea",,Other,Italy,Festa della zucca di sale,,1789 Wallace,408.6420914364257,1408.947385931721,1.0096906211435337,Rouge Vif d’Etampes,1,673.1553016560247,heavy
14263,2013-P,603,804.5122709192048,"Guttmann, Johanna",St. Michael,Carinthia,Austria,Austrian Weigh-off,,,333.1700595820889,842.2562106217238,,Jack O'Lantern,1,364.9203299907839,medium
14271,2020-P,EXH,1213.04002460791,"Petrelli, Francesco",Novellara,Emilia-Romagna,Italy,Campionato dello Zuccone,1997 Boonen,707 Garofano,384.060601982028,1215.7482510269278,0.0,Howden,1,550.2252508419512,heavy
14292,2021-P,1349,55.64041213729544,"Raduazzo, Leonardo",Calcio,Lombardy,Italy,Sfida Nazionale della Zucca - Club Maspiano,x,x,0.0,0.0,0.0,Champion,1,25.238045822180116,light
14309,2020-P,1190,234.9343147168275,"Melka, Friedrich",,Lower Austria,Austria,Retzer Land Weigh-off,669 Jaglarz,,214.74594387794045,277.3405748086363,0.0,Autumn Gold,1,106.56432568103521,light
14344,2015-P,1411,411.5890202132621,"Kloch, Kevin",St. Michael,Carinthia,Austria,Austrian Weigh-off,Joebstl,,,0.0,0.0,Autumn Gold,1,186.69348685657397,light
14370,2019-P,EXH,795.4214932977206,"Colombo, Marcello",Pontoglio,Lombardy,Italy,Sfida degli Zucconi della Brianza,"1867,3 BiermansJan",Self,325.55069522073546,849.7800262555304,0.0,Connecticut Field,1,360.7968259878997,medium
14371,2016-P,1648,33.1175685838326,"Wittmann, Franz",Tulln,Lower Austria,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Wolf,1,15.021864169077796,light
14375,2016-P,1386,301.3744613067544,"Marcelli, Edoardo e Gianluca",Sirtori,Lombardy,Italy,Festa della zucca di sale,,,238.16402739779687,,7.654241466975432,Atlantic Giant,1,136.70104465305334,light
14411,2018-P,559,898.6451742741798,"Team, Bauhof Tulln",Walperbach,Lower Austria,Austria,Austrian Weigh-off,2090.5 Stelts,2269.4 Paton,367.5739446428936,1035.7089594844622,0.0,Autumn Gold,1,407.61826188937374,medium
14451,2015-P,840,819.4108230290204,"Topini, Cinzia",Casatenovo,Other,Italy,Campionato dello Zuccone,1840 Ghaye,1789 Wallace,341.84257516789273,796.3542071506531,0.0,Champion,1,371.67819403937943,medium
14492,2019-P,EXH,215.05236237535445,"Pezza, Davide",Sirtori,Lombardy,Italy,Sfida degli Zucconi della Brianza,"1257,7 Petrelli",Self,214.0831157666926,214.47018713832483,0.0,Atlantic Giant,1,97.54603115456177,light
14520,2020-P,1182,261.83903485863635,"Team, Eichinger",Retz,Lower Austria,Austria,Retzer Land Weigh-off,Jaglarz,,210.9541585963045,266.7625266760693,4.185297219753961,Cinderella,1,118.76809149959858,light
14564,2019-P,633,904.8421503150912,"Thumfort, Mark",Riederberg,Vienna,Austria,Tharinger Meisterschaft,1527 Melka,2230 Wallace,371.41757036744895,1061.1801360883287,0.0,Blue Hubbard,1,410.42916064572285,medium
14602,2014-P,998,616.5760245827901,"Melka, Friedrich",,Other,Austria,Austrian Weigh-off,,,295.58612236496174,620.8272920008392,3.082558418742599,Atlantic Giant,1,279.6739521425569,medium
14624,2017-P,352,1232.458842105223,"Prandi, Giuseppe",Novellara,Emilia-Romagna,Italy,Campionato dello Zuccone,2066 Geddes,1086 Shenoha,394.7015120481494,1410.2994257872083,0.0,Howden,1,559.0334711081923,heavy
14625,2013-P,1512,59.34433371570889,"Fernando, Zecchini",Foiano della Chiana,Tuscany,Italy,Campionato dello Zuccone,899 Cutrupi,Open,0.0,0.0,0.0,Connecticut Field,1,26.91811501877583,light
14675,2017-P,1124,473.1101510287288,"Niccolai, Paolo",,Lombardy,Italy,Sfida degli Zucconi della Brianza,"1790,5 Wallace",,268.4541305234325,445.3881980272784,3.970196416401809,Howden,1,214.59897962542317,light
14677,2016-P,DMG,660.9580987395491,Team Maggioni,Castelvecchio,Lazio,Italy,Campionato dello Zuccone,,,307.4408459536915,698.5486183453488,0.0,Rouge Vif d’Etampes,1,299.8053059234695,medium
14687,2015-P,1247,498.8499984547949,"Dorner, Martin",,Other,Austria,Austrian Weigh-off,1391 Wuersching,,284.0420225252163,527.1526165500628,0.0,Champion,1,226.27436849910734,light
14715,2014-P,892,690.6010272384269,"Tosoni, Matteo",Arezzo,Other,Italy,Pesa la Zucca! Foiano,,,334.9765536556188,727.7115074198498,0.0,Rouge Vif d’Etampes,1,313.25110114713254,medium
14754,2014-P,483,1152.82627993298,"Joebstl, Horst",Walpersbach,Other,Austria,Austrian Weigh-off,1474 Mathias,,384.06989555186345,1082.0940333254298,0.0,Big Moose,1,522.9127779673603,heavy
14755,2019-P,1512,197.6470668208269,"Bonanomi, Vittorio",Sale Marasino,Lombardy,Italy,Sfida degli Zucconi della Brianza,"1761,5 Cutrupi",Self,203.02821257138007,181.56721410017744,4.970192063969071,Cinderella,1,89.6511283333925,light
14762,2013-P,1198,305.7953799744795,"Sartini, Valerio",,Other,Italy,Pesa la Zucca! Foiano,,,,302.3074154886929,2.9288823248626565,Big Moose,1,138.7063379933841,light
14766,2013-P,1495,85.25416478622573,"Topini, Giuseppe",,Other,Italy,Pesa la Zucca! Foiano,,,160.7755541587397,102.35271516686431,0.0,Rouge Vif d’Etampes,1,38.6706071137137,light
14772,2018-P,DMG,588.630908842267,"Prandi, Giuseppe",Sale Marasino,Lombardy,Italy,Festa della zucca di sale,1949 haist,self,285.2847142485636,585.042135873501,0.0,Blue Hubbard,1,266.99827120358157,medium
14779,2014-P,933,701.8606709452329,"Martin, Lacina",Dietersdorf,Lower Austria,Austria,Austrian Weigh-off,2032 Mathison,open,336.58140945460315,796.4186904007709,0.0,Spirit,1,318.3583854553901,medium
14789,2015-P,1209,571.3647468626166,"Daniele, Farina",Vinci,Tuscany,Italy,Pesa la Zucca! Foiano,,,313.6654405568142,594.3289998487745,,Jack O'Lantern,1,259.166478258908,medium
14794,2021-P,1005,397.0813856298649,"Wittmann, Franz",Doerfles,Lower Austria,Austria,Leiserberge Weigh-off,Lancaster 19,1679 Stelts 17,244.2590925832026,378.3531038003901,4.895077376962469,Cinderella,1,180.11293987062166,light
14816,2021-P,602,893.1928723591598,"Aininger, Gerald",Wien,Vienna,Austria,Leiserberge Weigh-off,1126.6 Melka,2226.7 Boonen,338.08940416547154,958.4874331397656,0.0,Spirit,1,405.145141359136,medium
14829,2016-P,848,781.6401738850353,"Asta, Carmelo",Viarigi,Piedmont,Italy,Pesa la Zucca! Foiano,,,389.1042593366341,1252.7413751861916,0.0,Connecticut Field,1,354.54572975286095,medium
14833,2014-P,1048,626.6041596843666,"Chiti, Davide",,Other,Italy,Pesa la Zucca! Foiano,,,316.2980889712165,656.2159181010674,0.0,Connecticut Field,1,284.2226339995512,medium
14837,2013-P,145,1209.774555025537,"Kurzreiter, Lukas",Riederberg,Lower Austria,Austria,Austrian Weigh-off,934 Schieder 11,1140 Finders 11,369.2521373557924,1127.8727607792578,9.557155369649943,Prizewinner,1,548.7440599631434,heavy
14854,2016-P,1120,568.3054177586865,"Gabriele and Sauro, Bartoli",,Other,Italy,Campionato dello Zuccone,,,289.6218282996237,579.5252166374559,0.0,Jack O'Lantern,1,257.77879105199816,medium
14858,2019-P,1287,321.2436245902368,"Rodler, Bernd",Schiltern,Lower Austria,Austria,Gartenbauschule Langenlois,1080.9 Melka,,250.50772117156524,342.97433809929163,0.0,Wolf,1,145.71353816513468,light
14863,2019-P,1721,27.725140387565716,"Reischer, Melanie",Tulln,Lower Austria,Austria,Leiserberge Weigh-off,,,0.0,0.0,0.0,Jack O'Lantern,1,12.575901878676708,light
14877,2013-P,1142,323.6623438675207,"Chiatti, Carla",,Other,Italy,Pesa la Zucca! Foiano,,,246.3331492134622,320.3121144247156,0.9750091342554964,Howden,1,146.81064987955645,light
14882,2019-P,710,754.9058348963601,"Jaglarz, Mario",Riederberg,Lower Austria,Austria,Austrian Weigh-off,Karkos 2018,,338.589872433283,784.8390628228407,0.0,Casper,1,342.4192474623098,medium
14895,2019-P,1719,30.376345022602976,"Thumfort, Daniel",Gross Gerungs,Lower Austria,Austria,Leiserberge Weigh-off,,,0.0,0.0,0.0,Jack O'Lantern,1,13.778467091492528,light
14948,2014-P,995,562.0615360667013,"Jaglarz, Mario",Gols,Burgenland,Austria,Austrian Weigh-off,,,276.0447876319373,575.3727584852143,4.877873567588465,Early Giant,1,254.94661626756715,medium
14949,2014-P,1599,146.82541327969437,"Briini, Bruno-Tiziana-Gino",Lumezzane,Other,Italy,Festa della zucca di sale,,,183.98420601075023,162.68201326724426,0.0,Connecticut Field,1,66.59883286036313,light
14958,2019-P,700,876.0073716942868,"Zucchelli, Michael",Peccioli,Tuscany,Italy,Campionato dello Zuccone,2012 Salvagni,Self,344.1060821502239,913.8789476405,0.0,Casper,1,397.34993574155493,medium
14973,2013-P,1193,310.18644612992483,"Raduazzo, Leonardo",Cologne,Other,Italy,Campionato dello Zuccone,899 Cutrupi,Open,0.0,0.0,0.0,Howden,1,140.69809047296485,light
14976,2020-P,847,666.9845702519669,"Gangl, Markus",,Lower Austria,Austria,Austrian Weigh-off,2138 Biermans,self,311.4808906289056,674.4175741250015,4.042490804975081,Autumn Gold,1,302.5388651897302,medium
14992,2014-P,1720,65.64659991746275,"Battista, Gregori",Poggiridenti,Lombardy,Italy,Festa della zucca di sale,,,,71.12214955786354,,Howden,1,29.776772549761763,light
14993,2019-P,106,1626.6095278074297,"Reischer, Lena und Melanie",Riederberg,Lower Austria,Austria,Austrian Weigh-off,2230 Wallace,2255 Zaychowsky,466.8426572293735,1827.911341582748,0.0,Blue Hubbard,1,737.8170689372276,heavy
15008,2020-P,1023,425.39014696649554,"Fellner, Herbert",Riederberg,Lower Austria,Austria,Austrian Weigh-off,Wallace,,262.90441558978284,373.0535568403509,9.256015711415603,Big Max,1,192.95356754282665,light
15023,2015-P,1237,502.1046101986084,"Castelli, Carlo",Perugia,Other,Italy,Campionato dello Zuccone,1254 Bartoli,Open,287.32087407124743,538.6516488353743,0.0,Early Giant,1,227.75063434920716,medium
15087,2013-P,1163,330.21922178871444,"Asta, Carmelo",Arezzo,Other,Italy,Pesa la Zucca! Foiano,,,244.04055372406208,313.0567535095068,3.057110959621935,Big Max,1,149.78479724958655,light
15092,2014-P,533,980.6426548998172,"JZB, Rupert Reischer",,Other,Austria,Austrian Weigh-off,1749 Hanschmann,1222 Wuersching,349.8060922353176,996.3406181554664,2.0140752769314907,Early Giant,1,444.8116631213179,medium
15143,2013-P,877,535.9052893775471,"Schofnegger, Armin",Brunn am Gebirge,Other,Austria,Austrian Weigh-off,1216 Schieder 12,,0.0,0.0,0.0,Big Moose,1,243.08235201934033,medium
15165,2016-P,DMG,1380.4883551623634,"Moretti, Damiano",Radda in Chianti,Tuscany,Italy,Pesa la Zucca! Foiano,,,394.4950639148933,1457.25667430311,0.0,Prizewinner,1,626.1784739948067,heavy
15236,2013-P,1483,100.92521868166372,"Topini, Giuseppe",Foiano della Chiana,Other,Italy,Pesa la Zucca! Foiano,,,160.4960762943939,111.07981301163872,0.0,Spirit,1,45.77887179225321,light
15254,2019-P,EXH,690.964354175523,"Benedikt, Maria",,Lower Austria,Austria,Gartenbauschule Langenlois,2255 Zachowsky,2230 Wallace,315.4365647896821,749.1129287934225,0.0,Jack O'Lantern,1,313.41590333918384,medium
15265,2019-P,50,1823.62297554035,"Zucchelli, Michael",Foiano della Chiana,Tuscany,Italy,Campionato dello Zuccone,1911 Urena,2096 Meier,449.30621237807486,1766.4502650652278,0.0,Jack O'Lantern,1,827.1807927212984,heavy
15273,2019-P,1627,94.15954966042766,"Tosoni, Matteo",Foiano della chiana,Tuscany,Italy,Pesa la Zucca! Foiano,,,146.5002363639399,95.61233418517628,9.693224687977512,Autumn Gold,1,42.7100184495727,light
15288,2015-P,1325,478.9273238219942,"Petricci, Ass. Campanile Petricci",Castelfiorentino,Tuscany,Italy,Campionato dello Zuccone,,,268.9294822237624,439.37541017695634,4.91968555338781,Wolf,1,217.237602667066,light
15295,2013-P,1436,136.0981043910745,"Valentini, Maurizio",Lumezzane,Other,Italy,Pesa la Zucca! Foiano,,,162.9411326547259,135.8130982525494,0.9662561693687256,Champion,1,61.733011366956255,light
15304,2018-P,1185,534.1923506690148,"Markl, Michael",Riederberg,Lower Austria,Austria,Austrian Weigh-off,1784 Stels 17,2269 Paton,268.41011725280845,531.3114322144065,1.0257930529308563,Jack O'Lantern,1,242.30537672465977,medium
15307,2016-P,1648,37.71636311686887,"Vodka Melone, Team",Gross Gerungs,Lower Austria,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Early Giant,1,17.107840578906785,light
15311,2013-P,1152,346.98129937172286,"Romoli, Siria",Novellara,Other,Italy,Campionato dello Zuccone,899 Cutrupi,Open,0.0,0.0,0.0,Big Max,1,157.3879415446185,light
15318,2020-P,820,631.4639630433343,"Ondelli, Franco",Semproniano,Tuscany,Italy,Pesa la Zucca! Foiano,,,280.7852595993491,571.5105106569664,8.911153132718901,Big Max,1,286.42700192475206,medium
15322,2017-P,DMG,320.7727842687696,"Cassella, Salvatore",Radda in Chianti,Tuscany,Italy,Campionato dello Zuccone,1521 Cutrupi,Open,243.86621055119105,350.3454039394158,0.0,Blue Hubbard,1,145.49996876203974,light
15325,2019-P,1533,165.3038865234084,"Puchner, Thomas",,Lower Austria,Austria,Gartenbauschule Langenlois,1311.1 Matthias,sibb,218.96363075020335,261.58258130469443,0.0,Champion,1,74.98052049592587,light
15351,2019-P,1596,130.81923108308584,"Andrea, Gervasoni",Casatenovo,Lombardy,Italy,Sfida degli Zucconi della Brianza,1867.3 BiermansJan,Self,174.62433127337388,107.19454573474188,17.846016077868413,Autumn Gold,1,59.33855666543907,light
15352,2020-P,408,1156.0637122327553,"Melka, Friedrich",Riederberg,Vienna,Austria,Austrian Weigh-off,1527 Melka,1542 Urena,381.16596519665,1137.7615464093906,2.0150839921944725,Early Giant,1,524.3812513590799,heavy
15356,2019-P,1006,534.4811892530112,"Prandi, Giuseppe",Goito,Lombardy,Italy,Sfida Nazionale della Zucca - Club Maspiano,,,287.11747559287073,584.6281526772749,0.0,Casper,1,242.43639159565183,medium
15361,2014-P,1715,68.23972972857,"Cutrupi, Stefano",Arezzo,Other,Italy,Pesa la Zucca! Foiano,,,141.2611945473845,81.25261629180703,,Early Giant,1,30.952995487041523,light
15381,2020-P,711,757.9127247406361,"Colombo, Giacomo",Ambra,Tuscany,Italy,Campionato dello Zuccone,923.7 Asta,Open,323.0251686847101,751.1352090713281,0.0,Atlantic Giant,1,343.7831486405546,medium
15383,2013-P,880,547.1462066292036,"Tosoni, Matteo",Reggio Emilia,Other,Italy,Festa della zucca di sale,1025 Bartoli,1610 Cotter,264.0348521802991,470.94760662853486,12.86590056121764,Connecticut Field,1,248.1811421573537,medium
15385,2014-P,544,951.5756075100692,"Loda, Flavio",,Other,Italy,Festa della zucca di sale,1180 Bartoli,open,353.5983018044611,977.4271011594052,0.0,Casper,1,431.6270829617073,medium
15422,2014-P,1686,87.12008876571355,"Spreafico, Luca",,Other,Italy,Festa della zucca di sale,,,126.72002894737442,59.50214491092087,35.510820525759094,Cinderella,1,39.51697530341754,light
15495,2016-P,1373,315.1128193005304,"Vendepane, Giulio",Castelfiorentino,Tuscany,Italy,Campionato dello Zuccone,,,236.48147911434475,310.99057903795125,7.332069415744481,Dill's Atlantic,1,142.9326539321662,light
15509,2014-P,761,763.2657783980557,"Tosoni, Matteo",,Other,Italy,Festa della zucca di sale,,,272.7682397152236,547.7737999093165,47.3068131785602,Champion,1,346.2112509551309,medium
15529,2018-P,1500,255.12392314720483,"Stefano, Tosi",Terricciola,Tuscany,Italy,Campionato dello Zuccone,,,214.08891803774893,,,Casper,1,115.72217054818694,light
15546,2014-P,273,1356.8933192827749,"Seri, Remo",,Other,Italy,Pesa la Zucca! Foiano,1874.5 Mathison,1625 Ganter,419.8918998284868,1314.021918411742,0.0,Wolf,1,615.4759544801124,heavy
15577,2017-P,1051,538.8989220020093,"Prandi, Giuseppe",Sulzano,Lombardy,Italy,Festa della zucca di sale,unknow,unknow,273.50708255056844,547.314461699597,1.0163482613259518,Howden,1,244.4402398287354,medium
15641,2018-P,524,1128.3985380712163,"Peebes, Gianni",Goito,Lombardy,Italy,Sfida degli Zucconi della Brianza,"2016,60 Boonenherman",Self,374.816372167044,1033.4739373442403,4.984092943990521,Big Moose,1,511.83254968079916,heavy
15665,2020-P,1132,295.42594514920154,"Melka, Friedrich",Ernstbrunn,Lower Austria,Austria,Leiserberge Weigh-off,2020 Weishaeupl,self,0.0,0.0,0.0,Wolf,1,134.00284531211662,light
15667,2014-P,775,766.31056502791,"Colombo, Marcello",Novellara,Other,Italy,Pesa la Zucca! Foiano,,,311.32990312057086,763.4115109329872,6.263316976676286,Big Moose,1,347.59234181213975,medium
15691,2015-P,1721,116.66463743108832,"Joebstl, Horst",St. Michael,Carinthia,Austria,Austrian Weigh-off,679 Joebstl 14,,0.0,0.0,0.0,Blue Hubbard,1,52.91814622164222,light
15722,2019-P,EXH,739.9293799923572,"Jaglarz, Mario",Bad Voeslau,Lower Austria,Austria,Gartenbauschule Langenlois,2255 Zachowsky,2230 Wallace,323.20380261619533,820.3821135241194,0.0,Big Max,1,335.6260473294933,medium
15809,2014-P,930,659.0167077008722,"Nassi-Pisani, Elena-Francesco",Marone,Other,Italy,Festa della zucca di sale,,,320.86218773853483,706.784631114946,0.0,Blue Hubbard,1,298.924706479454,medium
15829,2015-P,1738,97.95524547219918,"Topini, Cinzia",,Other,Italy,Festa della zucca di sale,,,0.0,0.0,0.0,Big Moose,1,44.43171570422577,light
15844,2015-P,1702,141.62953274533143,"Gabriele  e sauro, Bartoli",,Other,Italy,Campionato dello Zuccone,1254 Bartoli,Open,178.5406888695415,134.068818861455,2.910982300060997,Champion,1,64.24202301702037,light
15874,2020-P,59,2039.9387982838505,"Bruno, Ondelli",Semproniano,Tuscany,Italy,Sfida degli Zucconi della Brianza,2114 Wallace,self,447.0706840572587,1753.008038706589,7.857769043322095,Prizewinner,1,925.2999193911683,heavy
15901,2016-P,1035,589.6880557652735,"Musso, Stefano",Goito,Lombardy,Italy,Festa della zucca di sale,1813 northrup,,288.1294354872355,488.1567767230844,16.64462844941788,Cinderella,1,267.47778459068195,medium
15907,2016-P,1648,33.43781584709846,"Jaglarz, Mario",Tulln,Lower Austria,Austria,Austrian Weigh-off,,,0.0,,0.0,Wolf,1,15.167125765717087,light
15910,2019-P,184,1460.9283642745092,"Bontempi, Emanuela",Casatenovo,Lombardy,Italy,Sfida degli Zucconi della Brianza,2145 McMullen,1810 Werner,407.6691555675765,1420.6914089929116,6.257247000176847,Early Giant,1,662.6654186080032,heavy
15947,2015-P,1721,111.32577107953972,"Wischer, Andreas",St. Margarethen,Carinthia,Austria,Austrian Weigh-off,679 Joebstl 14,,0.0,0.0,0.0,Howden,1,50.49647915551058,light
